i,time,loss,ce,kl,accuracy
240600,26287.986700057983,0.15553438663482666,0.08092613518238068,0.8470539450645447,0.9757499098777771
240700,26298.670476198196,0.1470763236284256,0.07479768246412277,0.8206049203872681,0.9785000085830688
240800,26309.174832105637,0.1547940969467163,0.07886285334825516,0.8620741963386536,0.9757499694824219
240900,26320.018099546432,0.12957978248596191,0.06028057262301445,0.786778450012207,0.9772499203681946
241000,26330.505567789078,0.155541330575943,0.08431536704301834,0.8086535930633545,0.9647500514984131
241100,26341.16941666603,0.14570413529872894,0.07603459060192108,0.7909829616546631,0.9724999070167542
241200,26351.698645353317,0.15438853204250336,0.07926131784915924,0.8529458045959473,0.9814999103546143
241300,26362.381617307663,0.10157395899295807,0.031627025455236435,0.7941322326660156,0.9730000495910645
241400,26372.903614997864,0.16185922920703888,0.0912289172410965,0.8018909096717834,0.9757499694824219
241500,26383.810076475143,0.16892021894454956,0.10131076723337173,0.7675940990447998,0.9784998893737793
241600,26394.428477048874,0.14684483408927917,0.07341738045215607,0.8336479067802429,0.965749979019165
241700,26405.10220527649,0.15886148810386658,0.0823502168059349,0.8686594367027283,0.9757499694824219
241800,26415.65679001808,0.14575150609016418,0.0737604945898056,0.8173393607139587,0.9719999432563782
241900,26426.444514513016,0.153757244348526,0.07930386066436768,0.8452954292297363,0.9657500386238098
242000,26437.009797811508,0.16057318449020386,0.08588862419128418,0.8479200601577759,0.9732499718666077
242100,26447.71054983139,0.19986450672149658,0.12463907897472382,0.8540608286857605,0.9674999713897705
242200,26458.090133666992,0.13187867403030396,0.057630755007267,0.842962920665741,0.9767500162124634
242300,26468.94607925415,0.12251827120780945,0.055758725851774216,0.7579447031021118,0.9727500081062317
242400,26479.60349225998,0.13453730940818787,0.06570445746183395,0.7814836502075195,0.968250036239624
242500,26490.35762834549,0.15877676010131836,0.08453301340341568,0.8429154753684998,0.9750000238418579
242600,26500.92811012268,0.14564618468284607,0.07246823608875275,0.8308150768280029,0.9755000472068787
242700,26511.630925416946,0.16296938061714172,0.08492226898670197,0.8860963582992554,0.9730000495910645
242800,26522.22384619713,0.18105587363243103,0.10759609937667847,0.8340146541595459,0.9722499847412109
242900,26532.971601247787,0.13896161317825317,0.06837828457355499,0.8013575077056885,0.9785000681877136
243000,26543.508719205856,0.14709070324897766,0.0694509893655777,0.8814709782600403,0.9767500162124634
243100,26554.070145606995,0.14711175858974457,0.07691655308008194,0.7969509363174438,0.9725000262260437
243200,26564.50230240822,0.18835756182670593,0.10792957246303558,0.9131272435188293,0.9677500128746033
243300,26575.242614746094,0.11840959638357162,0.04727082699537277,0.8076635599136353,0.9747500419616699
243400,26585.71526813507,0.1318036913871765,0.06374365091323853,0.7727095484733582,0.9744999408721924
243500,26596.434289693832,0.1614380180835724,0.09100289642810822,0.7996748685836792,0.9787500500679016
243600,26606.904739141464,0.12959040701389313,0.056406836956739426,0.8308789730072021,0.9732499718666077
243700,26617.686207294464,0.13726632297039032,0.06505516916513443,0.8198387622833252,0.9684999585151672
243800,26628.307959794998,0.12489212304353714,0.056113265454769135,0.7808706164360046,0.9732499718666077
243900,26639.08662724495,0.15999896824359894,0.09003044664859772,0.794377326965332,0.9775000214576721
244000,26649.558492422104,0.15410397946834564,0.08481297641992569,0.7866852283477783,0.9702500104904175
244100,26660.298548221588,0.16269217431545258,0.09240616858005524,0.797981858253479,0.9685000777244568
244200,26670.847901821136,0.1139899343252182,0.04338086396455765,0.8016496896743774,0.9765000343322754
244300,26681.586987495422,0.12219149619340897,0.05341549962759018,0.7808381915092468,0.9712499976158142
244400,26692.200031995773,0.12451286613941193,0.05464475601911545,0.7932373285293579,0.9714999198913574
244500,26702.814509868622,0.16602575778961182,0.09486463665962219,0.8079173564910889,0.9745000600814819
244600,26713.418359279633,0.13889151811599731,0.06568164378404617,0.8311775922775269,0.9782499670982361
