i,loss,ce,kl,logp,qed,sas,accuracy,prec
60928,1.5621833801269531,1.0972697734832764,0.21110394597053528,0.570767879486084,0.0029796508606523275,1.0748028755187988,0.6492187976837158,0.0
61440,1.5947504043579102,1.1724525690078735,0.21252945065498352,0.37387603521347046,0.0034207815770059824,1.0993646383285522,0.6371093988418579,0.0
61952,1.7662683725357056,1.2014669179916382,0.2439984679222107,0.651659369468689,0.00338645838201046,1.360161542892456,0.6429687738418579,0.0
62464,1.5703649520874023,1.169315218925476,0.2212858498096466,0.5993474721908569,0.0041167112067341805,0.7794487476348877,0.6468750238418579,0.0
62976,1.453887939453125,1.1248533725738525,0.201206773519516,0.5424849390983582,0.0023102345876395702,0.5701366066932678,0.6390625238418579,0.0
63488,1.722529649734497,1.219017505645752,0.27995792031288147,0.5453641414642334,0.003039977513253689,1.1856865882873535,0.6402344107627869,0.0
64000,1.6262531280517578,1.1211408376693726,0.22369730472564697,0.42156386375427246,0.0021657529287040234,1.3730225563049316,0.6339844465255737,0.0
64512,1.5292439460754395,1.126268744468689,0.25340771675109863,0.34335803985595703,0.0018396812956780195,1.01329505443573,0.6480469107627869,0.0
65024,1.5631979703903198,1.1065984964370728,0.23396073281764984,0.6923990845680237,0.00250248983502388,0.8975356817245483,0.6531250476837158,0.0
65536,1.526211142539978,1.1022040843963623,0.2365141361951828,0.3385576605796814,0.0026255412958562374,1.118330955505371,0.6539062261581421,0.0
66048,1.601931095123291,1.1558889150619507,0.2653970420360565,0.22766068577766418,0.0022530355490744114,1.28885817527771,0.6511719226837158,0.0
66560,1.4832996129989624,1.0595568418502808,0.26153773069381714,0.39280766248703003,0.0016566384583711624,1.0389692783355713,0.6441406011581421,0.0
67072,1.753380298614502,1.0750024318695068,0.2780122756958008,0.4059489369392395,0.003236838150769472,2.026313304901123,0.6644531488418579,0.0
67584,1.5199675559997559,1.1801315546035767,0.23332299292087555,0.25228655338287354,0.0024298466742038727,0.8713046312332153,0.63671875,0.0
68096,1.5318140983581543,1.0831794738769531,0.26701223850250244,0.2750684916973114,0.0020474991761147976,1.2504101991653442,0.6632813215255737,0.0
68608,1.5061664581298828,1.0911624431610107,0.23256073892116547,0.39037024974823,0.002111128531396389,1.0349740982055664,0.669140636920929,0.0
69120,1.5603182315826416,1.1098905801773071,0.2702021300792694,0.38558706641197205,0.0023307818919420242,1.1435906887054443,0.6527343988418579,0.0
69632,1.5002145767211914,1.1089413166046143,0.28266358375549316,0.40793219208717346,0.003064133692532778,0.8714335560798645,0.6281250715255737,0.0
70144,1.5576601028442383,1.1370625495910645,0.23281365633010864,0.31789302825927734,0.0015993843553587794,1.1300840377807617,0.6570312976837158,0.0
70656,1.5311720371246338,1.163007140159607,0.2639089822769165,0.4405391812324524,0.0018647962715476751,0.7663466930389404,0.6570312976837158,0.0
71168,1.5122735500335693,1.0894838571548462,0.26125961542129517,0.7267884612083435,0.002013877499848604,0.7010971903800964,0.6597656011581421,0.0
71680,1.4700058698654175,1.0479905605316162,0.24656572937965393,0.3739464282989502,0.0011930440086871386,1.0663559436798096,0.6445313096046448,0.0
72192,1.5633466243743896,1.1051452159881592,0.24779194593429565,0.36893731355667114,0.002387136686593294,1.2136893272399902,0.6539062261581421,0.0
72704,1.6169958114624023,1.188576102256775,0.26355355978012085,0.4710398316383362,0.001907978905364871,0.9771771430969238,0.646484375,0.0
73216,1.5432696342468262,1.1231861114501953,0.23177188634872437,0.43010103702545166,0.017116893082857132,1.0013444423675537,0.6531250476837158,0.0
73728,1.6630325317382812,1.1351449489593506,0.235843688249588,0.5734474658966064,0.0022358731366693974,1.3000235557556152,0.671875,0.0
74240,1.5699578523635864,1.0327407121658325,0.2836088538169861,0.7300047874450684,0.003710665740072727,1.1315441131591797,0.6617188453674316,0.0
74752,1.4810621738433838,1.0000311136245728,0.28624966740608215,0.38243380188941956,0.0020386134274303913,1.2534019947052002,0.660937488079071,0.0
75264,1.7026002407073975,1.1800810098648071,0.24804909527301788,0.8119046092033386,0.003375256434082985,1.0267475843429565,0.6531250476837158,0.0
75776,1.5728942155838013,1.1571695804595947,0.2772892117500305,0.49409037828445435,0.002434993162751198,0.8890838623046875,0.6625000238418579,0.0
76288,1.5725643634796143,1.1165059804916382,0.23396003246307373,0.47241759300231934,0.0021483483724296093,1.1157073974609375,0.6597656011581421,0.0
76800,1.628186583518982,1.0468785762786865,0.28178104758262634,0.36629724502563477,0.002022111788392067,1.6751315593719482,0.6683593988418579,0.0
77312,1.6733512878417969,1.0958787202835083,0.26039108633995056,0.45565032958984375,0.0029450037982314825,1.590903878211975,0.6488281488418579,0.0
77824,1.611711859703064,1.1378309726715088,0.24014194309711456,0.5654187202453613,0.004007195122539997,1.0859557390213013,0.654296875,0.0
78336,1.586653470993042,1.1279466152191162,0.24549469351768494,0.3712025284767151,0.0019243599381297827,1.2162054777145386,0.667187511920929,0.0
78848,1.6084706783294678,1.0640733242034912,0.21405214071273804,0.7037885189056396,0.004887775518000126,1.2548611164093018,0.671093761920929,0.0
79360,1.466338872909546,1.1395312547683716,0.24515080451965332,0.40700265765190125,0.0020213972311466932,0.6530556678771973,0.6605468988418579,0.0
79872,1.4095557928085327,1.1124361753463745,0.2575218677520752,0.3875082731246948,0.002881026826798916,0.5405669808387756,0.6640625,0.0
80384,1.4818682670593262,1.0489835739135742,0.31433025002479553,0.351780503988266,0.0010319266002625227,1.0643961429595947,0.6683593988418579,0.0
80896,1.7346482276916504,1.1679351329803467,0.29258960485458374,0.6124172210693359,0.002618719357997179,1.3592268228530884,0.675000011920929,0.0
81408,1.3686745166778564,1.009814739227295,0.26995691657066345,0.45895010232925415,0.001931068953126669,0.7046008110046387,0.676562488079071,0.0
81920,1.6558905839920044,1.1798349618911743,0.25529366731643677,0.5212693214416504,0.0032361303456127644,1.1244232654571533,0.686328113079071,0.0
82432,1.5043610334396362,1.0587642192840576,0.306863009929657,0.5461958050727844,0.001221260754391551,0.9281074404716492,0.659375011920929,0.0
82944,1.6793739795684814,1.0954797267913818,0.311933696269989,0.2905582785606384,0.0017900464590638876,1.7312954664230347,0.6644531488418579,0.0
83456,1.4696937799453735,1.0701490640640259,0.2324628233909607,0.4167940020561218,0.0018037371337413788,0.9471181631088257,0.6667969226837158,0.0
